district_id,district_name,state,year,total_demographic_updates,address_updates,name_updates,dob_updates,mobile_updates,email_updates,gender_updates,update_spike_detected,avg_update_frequency_days,churn_rate
D0619,Mathura,Uttar Pradesh,2020,51324,18498,3398,3883,13327,7440,422,False,71.12,0.0799
D0619,Mathura,Uttar Pradesh,2021,59094,25180,7204,3470,12875,7707,449,False,61.77,0.0618
D0619,Mathura,Uttar Pradesh,2022,44304,18992,4643,1299,12504,8747,295,False,82.39,0.2569
D0619,Mathura,Uttar Pradesh,2023,50681,19403,5208,2547,17137,6551,76,False,72.02,0.1043
D0619,Mathura,Uttar Pradesh,2024,56895,23109,8397,2965,15200,9010,554,False,64.15,0.0922
D0619,Mathura,Uttar Pradesh,2025,72755,34065,8662,4324,19362,11944,555,False,50.17,0.1143
D0620,Mau,Uttar Pradesh,2020,53626,23380,5098,3730,16490,10261,90,False,68.06,0.2267
D0620,Mau,Uttar Pradesh,2021,36497,13336,3353,2469,10001,5448,178,False,100.01,0.2808
D0620,Mau,Uttar Pradesh,2022,39479,16324,2561,1818,13247,7877,168,False,92.45,0.1286
D0620,Mau,Uttar Pradesh,2023,39734,17041,3958,2626,12126,4971,320,False,91.86,0.1996
D0620,Mau,Uttar Pradesh,2024,55962,25551,6130,4161,16231,8512,235,False,65.22,0.0807
D0620,Mau,Uttar Pradesh,2025,43687,17801,4607,2582,12051,5490,380,False,83.55,0.2645
D0621,Meerut,Uttar Pradesh,2020,284382,55310,17258,9277,39324,19017,528,True,12.83,0.161
D0621,Meerut,Uttar Pradesh,2021,263328,113967,31057,9412,53104,38199,1157,False,13.86,0.068
D0621,Meerut,Uttar Pradesh,2022,258767,97576,34406,12859,83601,37957,1194,False,14.11,0.1422
D0621,Meerut,Uttar Pradesh,2023,262661,82319,14778,12157,75603,42249,348,False,13.9,0.0825
D0621,Meerut,Uttar Pradesh,2024,282891,103738,21540,10601,96353,41948,1389,False,12.9,0.2827
D0621,Meerut,Uttar Pradesh,2025,195658,65773,21434,9685,40950,29777,1186,False,18.66,0.2989
D0622,Mirzapur,Uttar Pradesh,2020,49308,15961,6976,1167,10602,9518,96,False,74.02,0.2473
D0622,Mirzapur,Uttar Pradesh,2021,47868,14569,4951,3821,15883,6270,214,False,76.25,0.2335
D0622,Mirzapur,Uttar Pradesh,2022,60040,19786,7487,2850,12699,10747,376,False,60.79,0.2183
D0622,Mirzapur,Uttar Pradesh,2023,66684,28653,9118,3788,19934,10761,385,False,54.74,0.1339
D0622,Mirzapur,Uttar Pradesh,2024,74280,28604,6730,4869,14918,12471,401,False,49.14,0.1351
D0622,Mirzapur,Uttar Pradesh,2025,53232,19528,4745,2461,16014,7737,434,False,68.57,0.0974
D0623,Moradabad,Uttar Pradesh,2020,73915,33261,5661,3021,22799,11429,136,False,49.38,0.1194
D0623,Moradabad,Uttar Pradesh,2021,68253,23822,7121,4263,21873,13119,288,False,53.48,0.2042
D0623,Moradabad,Uttar Pradesh,2022,68456,32684,7390,3235,13809,11757,116,False,53.32,0.2904
D0623,Moradabad,Uttar Pradesh,2023,57986,21011,8305,2334,14455,9555,126,False,62.95,0.1188
D0623,Moradabad,Uttar Pradesh,2024,86150,30800,6679,2020,18771,13111,533,False,42.37,0.0651
D0623,Moradabad,Uttar Pradesh,2025,66962,22769,5744,2762,16950,8769,527,False,54.51,0.1354
D0624,Muzaffarnagar,Uttar Pradesh,2020,26027,9741,3840,525,6407,5024,97,False,140.24,0.2325
D0624,Muzaffarnagar,Uttar Pradesh,2021,34398,13567,4977,1106,11592,6038,148,False,106.11,0.0833
D0624,Muzaffarnagar,Uttar Pradesh,2022,23206,11277,1380,469,5995,2561,203,False,157.29,0.1706
D0624,Muzaffarnagar,Uttar Pradesh,2023,28571,11651,2074,1082,6146,4132,185,False,127.75,0.2348
D0624,Muzaffarnagar,Uttar Pradesh,2024,33992,12291,4719,2611,11551,3531,218,False,107.38,0.1238
D0624,Muzaffarnagar,Uttar Pradesh,2025,38899,13935,2787,1907,9665,7484,192,False,93.83,0.2065
D0625,Pilibhit,Uttar Pradesh,2020,248793,112872,24233,19242,71378,42176,2318,False,14.67,0.158
D0625,Pilibhit,Uttar Pradesh,2021,432905,68152,22401,7373,38379,23233,1155,True,8.43,0.2716
D0625,Pilibhit,Uttar Pradesh,2022,220577,71571,25847,6235,60908,24122,1389,False,16.55,0.2577
D0625,Pilibhit,Uttar Pradesh,2023,254453,127148,19274,6032,67799,27567,663,False,14.34,0.198
D0625,Pilibhit,Uttar Pradesh,2024,155357,60368,16005,5605,51393,18038,510,False,23.49,0.0791
D0625,Pilibhit,Uttar Pradesh,2025,732925,94156,32372,12095,78218,51058,2277,True,4.98,0.163
D0626,Pratapgarh,Uttar Pradesh,2020,21700,10633,1289,1434,5002,2994,192,False,168.2,0.0669
D0626,Pratapgarh,Uttar Pradesh,2021,19735,9037,2030,592,5264,3797,136,False,184.95,0.2465
D0626,Pratapgarh,Uttar Pradesh,2022,14746,6138,1291,418,3397,2626,36,False,247.52,0.1212
D0626,Pratapgarh,Uttar Pradesh,2023,14243,5589,1803,303,3089,2450,90,False,256.27,0.1075
D0626,Pratapgarh,Uttar Pradesh,2024,55752,9214,2583,594,5369,4126,70,True,65.47,0.187
D0626,Pratapgarh,Uttar Pradesh,2025,20929,8866,2093,1038,7087,3210,137,False,174.4,0.2678
D0627,Prayagraj,Uttar Pradesh,2020,61473,18643,6231,1442,14225,11826,107,False,59.38,0.2316
D0627,Prayagraj,Uttar Pradesh,2021,106033,32789,7267,4588,26948,13662,337,False,34.42,0.0834
D0627,Prayagraj,Uttar Pradesh,2022,68321,28787,5412,3004,17886,7581,572,False,53.42,0.1159
D0627,Prayagraj,Uttar Pradesh,2023,75177,32974,4364,5596,16395,13021,272,False,48.55,0.0852
D0627,Prayagraj,Uttar Pradesh,2024,93585,42955,13572,3733,27436,13242,563,False,39.0,0.1954
D0627,Prayagraj,Uttar Pradesh,2025,104190,49253,10245,3557,33914,20832,457,False,35.03,0.2959
D0628,Rae Bareli,Uttar Pradesh,2020,70859,29492,8660,2072,18069,7530,461,False,51.51,0.1901
D0628,Rae Bareli,Uttar Pradesh,2021,46239,22475,2926,3374,14201,7566,290,False,78.94,0.1752
D0628,Rae Bareli,Uttar Pradesh,2022,51056,21155,4836,3103,17735,6948,334,False,71.49,0.0732
D0628,Rae Bareli,Uttar Pradesh,2023,74060,25764,7704,5887,25743,9744,161,False,49.28,0.2734
D0628,Rae Bareli,Uttar Pradesh,2024,67038,20545,8388,1987,22890,9620,438,False,54.45,0.1688
D0628,Rae Bareli,Uttar Pradesh,2025,72321,28812,9743,4540,15303,11620,471,False,50.47,0.1307
D0629,Rampur,Uttar Pradesh,2020,151860,71936,20131,7603,48756,19238,918,False,24.04,0.0928
D0629,Rampur,Uttar Pradesh,2021,86645,35666,5178,5465,29305,10069,453,False,42.13,0.1217
D0629,Rampur,Uttar Pradesh,2022,357221,70272,8881,3183,50967,28781,706,True,10.22,0.1234
D0629,Rampur,Uttar Pradesh,2023,148244,68033,17042,5495,45242,19111,198,False,24.62,0.1722
D0629,Rampur,Uttar Pradesh,2024,135861,64280,11608,6381,36758,17991,1044,False,26.87,0.2785
D0629,Rampur,Uttar Pradesh,2025,127827,43765,8498,5412,32217,17986,339,False,28.55,0.0864
D0630,Saharanpur,Uttar Pradesh,2020,35634,17444,3071,2674,10246,5888,343,False,102.43,0.085
D0630,Saharanpur,Uttar Pradesh,2021,34672,12541,3427,2216,10372,4551,203,False,105.27,0.1784
D0630,Saharanpur,Uttar Pradesh,2022,55322,21965,5696,4229,14293,9712,221,False,65.98,0.2817
D0630,Saharanpur,Uttar Pradesh,2023,55615,27017,8312,1112,19324,6122,90,False,65.63,0.1375
D0630,Saharanpur,Uttar Pradesh,2024,62233,25447,5514,1518,16783,7952,105,False,58.65,0.2943
D0630,Saharanpur,Uttar Pradesh,2025,45958,16519,2711,1534,11156,6177,308,False,79.42,0.0646
D0631,Sambhal,Uttar Pradesh,2020,174627,68396,15457,7493,52011,24479,1143,False,20.9,0.1278
D0631,Sambhal,Uttar Pradesh,2021,189583,87350,20874,14870,61595,28167,603,False,19.25,0.2317
D0631,Sambhal,Uttar Pradesh,2022,203662,70463,21531,7174,69448,33174,738,False,17.92,0.2292
D0631,Sambhal,Uttar Pradesh,2023,474358,98370,26134,13188,59575,45439,1246,True,7.69,0.0826
D0631,Sambhal,Uttar Pradesh,2024,190889,80488,9977,13784,55652,24727,725,False,19.12,0.112
D0631,Sambhal,Uttar Pradesh,2025,145387,44388,12470,3991,29565,27031,504,False,25.11,0.0949
D0632,Sant Kabir Nagar,Uttar Pradesh,2020,187150,70410,11766,6121,50686,36907,643,False,19.5,0.1052
D0632,Sant Kabir Nagar,Uttar Pradesh,2021,497314,95147,11331,12797,54020,35959,944,True,7.34,0.252
D0632,Sant Kabir Nagar,Uttar Pradesh,2022,350318,90068,13539,9182,69135,32526,1587,True,10.42,0.2203
D0632,Sant Kabir Nagar,Uttar Pradesh,2023,152534,57602,17421,4075,49559,17456,1159,False,23.93,0.115
D0632,Sant Kabir Nagar,Uttar Pradesh,2024,594065,85806,14749,4213,72325,29924,956,True,6.14,0.0851
D0632,Sant Kabir Nagar,Uttar Pradesh,2025,157351,60457,20614,6540,44014,22481,598,False,23.2,0.2492
D0633,Shahjahanpur,Uttar Pradesh,2020,152066,75297,13665,10736,46497,24413,1449,False,24.0,0.1637
D0633,Shahjahanpur,Uttar Pradesh,2021,574189,96309,17519,7635,73445,23770,2165,True,6.36,0.2012
D0633,Shahjahanpur,Uttar Pradesh,2022,346274,79458,27214,11985,63845,22447,291,True,10.54,0.2168
D0633,Shahjahanpur,Uttar Pradesh,2023,191362,86199,13237,8040,63776,37042,1778,False,19.07,0.2221
D0633,Shahjahanpur,Uttar Pradesh,2024,240423,106468,34955,5166,81322,37403,482,False,15.18,0.263
D0633,Shahjahanpur,Uttar Pradesh,2025,192776,95725,11904,8626,48151,29227,1291,False,18.93,0.0503
D0634,Shamli,Uttar Pradesh,2020,150269,47733,8419,6783,34573,26900,934,False,24.29,0.1216
D0634,Shamli,Uttar Pradesh,2021,177176,68531,9846,10614,48716,22623,640,False,20.6,0.2569
D0634,Shamli,Uttar Pradesh,2022,162628,76096,15040,11350,55249,16597,253,False,22.44,0.0805
D0634,Shamli,Uttar Pradesh,2023,165892,75117,24242,7476,50310,27131,752,False,22.0,0.198
D0634,Shamli,Uttar Pradesh,2024,197615,66938,17000,11910,43222,34985,434,False,18.47,0.1094
D0634,Shamli,Uttar Pradesh,2025,125025,44275,17647,2702,25320,21307,537,False,29.19,0.1772
D0635,Shravasti,Uttar Pradesh,2020,83793,40181,11279,4602,27990,11541,369,False,43.56,0.0836
D0635,Shravasti,Uttar Pradesh,2021,66495,28041,6117,5083,22859,9991,389,False,54.89,0.1643
D0635,Shravasti,Uttar Pradesh,2022,61183,27495,7573,2122,19880,9872,191,False,59.66,0.1084
D0635,Shravasti,Uttar Pradesh,2023,120418,30350,9238,2288,21923,8006,132,True,30.31,0.1463
D0635,Shravasti,Uttar Pradesh,2024,95032,33112,8224,6086,23312,16006,464,False,38.41,0.2335
D0635,Shravasti,Uttar Pradesh,2025,53698,19248,4597,2550,16215,7836,340,False,67.97,0.1433
D0636,Siddharthnagar,Uttar Pradesh,2020,59422,23535,7118,1443,19305,6189,199,False,61.43,0.278
D0636,Siddharthnagar,Uttar Pradesh,2021,78009,26944,11589,3494,20006,14550,124,False,46.79,0.2914
D0636,Siddharthnagar,Uttar Pradesh,2022,50948,20795,3222,3739,14681,6290,191,False,71.64,0.2313
D0636,Siddharthnagar,Uttar Pradesh,2023,66825,22577,8073,1811,21478,9326,459,False,54.62,0.2173
D0636,Siddharthnagar,Uttar Pradesh,2024,83290,36670,9756,5450,22907,10163,694,False,43.82,0.1285
D0636,Siddharthnagar,Uttar Pradesh,2025,113143,23259,4113,4227,18508,7607,84,True,32.26,0.0869
D0637,Sitapur,Uttar Pradesh,2020,163504,58428,11141,8083,55993,21711,1064,False,22.32,0.2075
D0637,Sitapur,Uttar Pradesh,2021,197136,98206,13551,10131,62986,19726,1442,False,18.52,0.0924
D0637,Sitapur,Uttar Pradesh,2022,185609,91572,25835,6092,40379,25319,1175,False,19.66,0.2915
D0637,Sitapur,Uttar Pradesh,2023,248082,104145,15935,6063,71795,38181,2137,False,14.71,0.0599
D0637,Sitapur,Uttar Pradesh,2024,205192,101331,26584,4519,67959,30197,878,False,17.79,0.1988
D0637,Sitapur,Uttar Pradesh,2025,219193,94543,23533,6276,52296,40354,1527,False,16.65,0.0957
D0638,Sonbhadra,Uttar Pradesh,2020,13409,5759,1939,745,4404,2554,69,False,272.21,0.1125
D0638,Sonbhadra,Uttar Pradesh,2021,15412,4993,1748,1133,4841,2541,131,False,236.83,0.1824
D0638,Sonbhadra,Uttar Pradesh,2022,14701,4724,1373,754,3976,2610,35,False,248.28,0.2354
D0638,Sonbhadra,Uttar Pradesh,2023,18056,6765,1221,1182,5204,3092,180,False,202.15,0.1528
D0638,Sonbhadra,Uttar Pradesh,2024,11800,5571,610,331,2798,2090,78,False,309.32,0.0897
D0638,Sonbhadra,Uttar Pradesh,2025,12939,5805,1141,617,3769,2475,42,False,282.09,0.1276
D0639,Sultanpur,Uttar Pradesh,2020,16527,7966,1884,530,3531,3164,24,False,220.85,0.1717
D0639,Sultanpur,Uttar Pradesh,2021,9538,4591,750,207,3329,1250,84,False,365.0,0.2158
D0639,Sultanpur,Uttar Pradesh,2022,11332,4539,858,873,2369,1444,102,False,322.1,0.2
D0639,Sultanpur,Uttar Pradesh,2023,14694,4616,760,1120,3537,2028,104,False,248.4,0.2333
D0639,Sultanpur,Uttar Pradesh,2024,13110,6179,1020,422,4257,1738,61,False,278.41,0.2089
D0639,Sultanpur,Uttar Pradesh,2025,12975,4540,1640,399,4401,1492,106,False,281.31,0.0965
D0640,Unnao,Uttar Pradesh,2020,537088,87135,30597,8464,54490,35374,1999,True,6.8,0.2024
D0640,Unnao,Uttar Pradesh,2021,367102,66781,10961,14319,55604,34350,831,True,9.94,0.0683
D0640,Unnao,Uttar Pradesh,2022,284562,47226,15612,9512,44514,26688,951,True,12.83,0.0779
D0640,Unnao,Uttar Pradesh,2023,216596,70163,13124,4698,74362,38677,866,False,16.85,0.0649
D0640,Unnao,Uttar Pradesh,2024,146716,53153,13026,8391,37053,28677,599,False,24.88,0.2325
D0640,Unnao,Uttar Pradesh,2025,230405,101523,24620,11645,56149,29910,693,False,15.84,0.0817
D0641,Varanasi,Uttar Pradesh,2020,142878,55727,12193,4085,49115,27624,251,False,25.55,0.1721
D0641,Varanasi,Uttar Pradesh,2021,196797,64988,12442,14453,65862,28848,1737,False,18.55,0.0963
D0641,Varanasi,Uttar Pradesh,2022,151126,49450,19252,11956,42610,25024,1165,False,24.15,0.134
D0641,Varanasi,Uttar Pradesh,2023,159687,66895,21565,5629,43216,27969,285,False,22.86,0.0861
D0641,Varanasi,Uttar Pradesh,2024,172709,78334,12727,12256,43215,20565,895,False,21.13,0.0672
D0641,Varanasi,Uttar Pradesh,2025,355405,65018,12948,3661,37715,27493,1466,True,10.27,0.0763
D0642,Almora,Uttarakhand,2020,171274,73430,17289,5815,57258,33399,256,False,21.31,0.1538
D0642,Almora,Uttarakhand,2021,415941,75155,19539,7902,43645,26111,1410,True,8.78,0.0606
D0642,Almora,Uttarakhand,2022,180150,57201,15126,12661,52605,30306,996,False,20.26,0.1853
D0642,Almora,Uttarakhand,2023,264018,72929,9487,11982,39761,16088,1315,True,13.82,0.1543
D0642,Almora,Uttarakhand,2024,218595,70874,24540,14607,47768,36015,2105,False,16.7,0.0904
D0642,Almora,Uttarakhand,2025,228631,107302,31756,9012,54989,23957,1050,False,15.96,0.2466
D0643,Bageshwar,Uttarakhand,2020,118075,47278,14442,7094,27561,12561,1126,False,30.91,0.2096
D0643,Bageshwar,Uttarakhand,2021,145566,52411,16528,3853,50291,15403,719,False,25.07,0.2476
D0643,Bageshwar,Uttarakhand,2022,93336,36229,7464,3614,29570,9384,722,False,39.11,0.2753
D0643,Bageshwar,Uttarakhand,2023,130682,47919,12117,10217,43409,19125,1239,False,27.93,0.2753
D0643,Bageshwar,Uttarakhand,2024,134825,63574,18764,3440,46485,17980,668,False,27.07,0.2162
D0643,Bageshwar,Uttarakhand,2025,150338,57145,13128,3292,40502,25919,557,False,24.28,0.1048
D0644,Chamoli,Uttarakhand,2020,120824,43036,6184,5495,40963,23239,525,False,30.21,0.1107
D0644,Chamoli,Uttarakhand,2021,87469,38380,11371,6368,29765,16758,109,False,41.73,0.1449
D0644,Chamoli,Uttarakhand,2022,146529,56875,13512,3028,30458,24489,1383,False,24.91,0.0735
D0644,Chamoli,Uttarakhand,2023,97980,33554,7771,2516,23057,18824,882,False,37.25,0.2992
D0644,Chamoli,Uttarakhand,2024,104082,46250,11907,2484,26160,20311,151,False,35.07,0.2927
D0644,Chamoli,Uttarakhand,2025,85409,33251,12113,6544,29628,12651,151,False,42.74,0.2272
D0645,Champawat,Uttarakhand,2020,163911,69435,12400,3525,38263,27459,1530,False,22.27,0.2689
D0645,Champawat,Uttarakhand,2021,119614,43258,12067,5566,40318,17562,418,False,30.51,0.2997
D0645,Champawat,Uttarakhand,2022,139315,48773,10292,3268,29478,26678,260,False,26.2,0.2245
D0645,Champawat,Uttarakhand,2023,327626,51823,14539,5440,36957,20214,974,True,11.14,0.0967
D0645,Champawat,Uttarakhand,2024,164125,68365,22453,5209,52766,23220,426,False,22.24,0.2405
D0645,Champawat,Uttarakhand,2025,166363,75892,10734,6546,44545,18743,1346,False,21.94,0.2861
D0646,Dehradun,Uttarakhand,2020,67174,33487,8388,1535,22503,12950,268,False,54.34,0.2205
D0646,Dehradun,Uttarakhand,2021,193392,39610,9568,6973,24997,10030,155,True,18.87,0.1183
D0646,Dehradun,Uttarakhand,2022,283642,46528,13148,7079,24043,14015,374,True,12.87,0.204
D0646,Dehradun,Uttarakhand,2023,61503,20985,5847,1421,14809,10476,570,False,59.35,0.18
D0646,Dehradun,Uttarakhand,2024,70164,33969,9027,3874,22816,10235,141,False,52.02,0.1835
D0646,Dehradun,Uttarakhand,2025,88639,33546,5635,3218,18308,9640,252,False,41.18,0.2982
D0647,Haridwar,Uttarakhand,2020,193804,88227,25305,7133,54496,21774,1662,False,18.83,0.1249
D0647,Haridwar,Uttarakhand,2021,143723,45131,15449,3662,43417,24118,937,False,25.4,0.1446
D0647,Haridwar,Uttarakhand,2022,225499,69315,13817,10087,65191,23279,1377,False,16.19,0.2718
D0647,Haridwar,Uttarakhand,2023,184814,77174,26717,12170,49112,27294,1262,False,19.75,0.0722
D0647,Haridwar,Uttarakhand,2024,160331,73059,12142,4464,37333,26919,1046,False,22.77,0.1305
D0647,Haridwar,Uttarakhand,2025,225343,87963,22843,17335,78169,37441,2141,False,16.2,0.1268
D0648,Nainital,Uttarakhand,2020,131539,41066,12789,5114,37912,21048,938,False,27.75,0.1452
D0648,Nainital,Uttarakhand,2021,111213,53495,9196,5608,31533,14622,419,False,32.82,0.1108
D0648,Nainital,Uttarakhand,2022,111855,54986,12251,2962,32303,13783,424,False,32.63,0.2715
D0648,Nainital,Uttarakhand,2023,175677,85469,24683,9323,59058,27142,340,False,20.78,0.0828
D0648,Nainital,Uttarakhand,2024,139080,52288,18181,3478,37098,19981,867,False,26.24,0.1943
D0648,Nainital,Uttarakhand,2025,506012,63789,27898,7817,54767,35335,1865,True,7.21,0.0674
D0649,Pauri Garhwal,Uttarakhand,2020,227803,95628,17443,7334,54916,36986,527,False,16.02,0.1557
D0649,Pauri Garhwal,Uttarakhand,2021,207273,95645,20852,8851,68757,28360,1809,False,17.61,0.102
D0649,Pauri Garhwal,Uttarakhand,2022,243218,86844,15739,6127,57461,42236,2077,False,15.01,0.1175
D0649,Pauri Garhwal,Uttarakhand,2023,249889,86479,28056,18300,51510,49608,2110,False,14.61,0.2228
D0649,Pauri Garhwal,Uttarakhand,2024,265031,132229,33664,10891,77412,35432,2578,False,13.77,0.1919
D0649,Pauri Garhwal,Uttarakhand,2025,266555,128462,19821,14598,72571,47222,1175,False,13.69,0.1507
D0650,Pithoragarh,Uttarakhand,2020,136181,44096,7251,7078,40961,15343,886,False,26.8,0.0868
D0650,Pithoragarh,Uttarakhand,2021,168534,76013,8709,4856,58881,29216,872,False,21.66,0.2616
D0650,Pithoragarh,Uttarakhand,2022,216278,78928,21439,12605,45588,42083,1058,False,16.88,0.2768
D0650,Pithoragarh,Uttarakhand,2023,137398,42298,16281,5921,43235,14681,611,False,26.57,0.2349
D0650,Pithoragarh,Uttarakhand,2024,149260,58448,19685,11183,46030,21332,917,False,24.45,0.2687
D0650,Pithoragarh,Uttarakhand,2025,221318,107603,29008,6375,69083,40160,1969,False,16.49,0.1773
D0651,Rudraprayag,Uttarakhand,2020,18526,9165,1095,1038,6371,2547,60,False,197.02,0.2504
D0651,Rudraprayag,Uttarakhand,2021,25390,10724,2183,1484,7839,2619,52,False,143.76,0.1308
D0651,Rudraprayag,Uttarakhand,2022,28857,12607,2520,1978,7170,5744,231,False,126.49,0.1152
D0651,Rudraprayag,Uttarakhand,2023,18188,6873,1517,1203,4113,2778,121,False,200.68,0.1002
D0651,Rudraprayag,Uttarakhand,2024,28789,9436,2314,1882,8371,4982,238,False,126.78,0.1261
D0651,Rudraprayag,Uttarakhand,2025,22838,9995,2956,1248,6327,3863,101,False,159.82,0.1031
D0652,Tehri Garhwal,Uttarakhand,2020,180808,59536,9842,3991,43413,21518,1058,False,20.19,0.1312
D0652,Tehri Garhwal,Uttarakhand,2021,204216,81888,12079,7708,70658,40373,672,False,17.87,0.1739
D0652,Tehri Garhwal,Uttarakhand,2022,167837,64118,17276,5694,36460,26358,1576,False,21.75,0.2262
D0652,Tehri Garhwal,Uttarakhand,2023,163335,58603,22101,7740,46958,23570,282,False,22.35,0.1547
D0652,Tehri Garhwal,Uttarakhand,2024,127053,53255,6478,4130,40296,13187,866,False,28.73,0.0928
D0652,Tehri Garhwal,Uttarakhand,2025,161188,66909,15319,9223,42007,18512,290,False,22.64,0.1097
D0653,Udham Singh Nagar,Uttarakhand,2020,209017,83935,11387,16478,71779,37074,313,False,17.46,0.1524
D0653,Udham Singh Nagar,Uttarakhand,2021,207261,64496,19143,13569,72479,33067,1961,False,17.61,0.1587
D0653,Udham Singh Nagar,Uttarakhand,2022,220746,75637,21537,5453,45114,41785,1926,False,16.53,0.1642
D0653,Udham Singh Nagar,Uttarakhand,2023,199412,80590,12654,13261,50286,20573,1413,False,18.3,0.2795
D0653,Udham Singh Nagar,Uttarakhand,2024,221443,74904,24132,16543,55932,43255,416,False,16.48,0.08
D0653,Udham Singh Nagar,Uttarakhand,2025,236610,75604,19537,15760,63654,44546,1092,False,15.43,0.0547
D0654,Uttarkashi,Uttarakhand,2020,117322,47269,13450,3254,39811,15515,863,False,31.11,0.1772
D0654,Uttarkashi,Uttarakhand,2021,97292,31469,8661,6922,21430,18655,681,False,37.52,0.1866
D0654,Uttarkashi,Uttarakhand,2022,76244,26189,5995,3285,25719,10426,435,False,47.87,0.234
D0654,Uttarkashi,Uttarakhand,2023,100402,38954,14530,7373,30012,19295,610,False,36.35,0.1524
D0654,Uttarkashi,Uttarakhand,2024,72486,36158,4824,2543,16270,9694,261,False,50.35,0.2991
D0654,Uttarkashi,Uttarakhand,2025,70468,32111,4425,1493,20843,13200,182,False,51.8,0.0922
D0655,Alipurduar,West Bengal,2020,71518,35476,9989,2505,18704,13047,559,False,51.04,0.0769
D0655,Alipurduar,West Bengal,2021,79908,25604,10587,2812,18238,9474,112,False,45.68,0.0911
D0655,Alipurduar,West Bengal,2022,65202,29357,3634,2097,14501,6551,381,False,55.98,0.2082
D0655,Alipurduar,West Bengal,2023,77920,33784,11544,2586,23366,14287,749,False,46.84,0.0827
D0655,Alipurduar,West Bengal,2024,56698,20167,8097,2960,16266,9131,226,False,64.38,0.2886
D0655,Alipurduar,West Bengal,2025,89936,36173,7884,4403,18441,11219,292,False,40.58,0.1091
D0656,Bankura,West Bengal,2020,160806,58682,21268,11206,55989,19667,1446,False,22.7,0.1979
D0656,Bankura,West Bengal,2021,212617,103868,26084,8689,58140,34338,1798,False,17.17,0.1414
D0656,Bankura,West Bengal,2022,162734,50461,23177,4115,46702,30458,779,False,22.43,0.251
D0656,Bankura,West Bengal,2023,125403,47957,14935,5685,35335,19994,296,False,29.11,0.0571
D0656,Bankura,West Bengal,2024,134764,54235,14468,3877,42227,18502,1251,False,27.08,0.0875
D0656,Bankura,West Bengal,2025,198195,81965,17573,8196,44121,26574,250,False,18.42,0.2742
D0657,Birbhum,West Bengal,2020,219252,78430,27806,15574,69590,25193,882,False,16.65,0.0607
D0657,Birbhum,West Bengal,2021,254825,98278,19790,9798,56125,46550,584,False,14.32,0.0518
D0657,Birbhum,West Bengal,2022,213831,79322,26068,13453,44005,23860,1954,False,17.07,0.1474
D0657,Birbhum,West Bengal,2023,177268,62426,20528,13601,51826,18195,1215,False,20.59,0.1397
D0657,Birbhum,West Bengal,2024,281144,122051,19394,8073,63663,47772,1772,False,12.98,0.1158
D0657,Birbhum,West Bengal,2025,277579,95139,21751,6466,66979,53375,746,False,13.15,0.2
D0658,Cooch Behar,West Bengal,2020,60808,20118,3751,4357,18130,11878,151,False,60.02,0.2358
D0658,Cooch Behar,West Bengal,2021,62541,27326,6090,2867,18559,9179,524,False,58.36,0.1972
